epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.46875,0.0010000000474974513,1.1920368671417236,0.23999999463558197,1.4033079147338867
1,0.5525000095367432,0.0010000000474974513,1.0158137083053589,0.20000000298023224,1.4877113103866577
2,0.5706250071525574,0.0010000000474974513,0.9666687250137329,0.23999999463558197,1.400740385055542
3,0.6656249761581421,0.0003000000142492354,0.7827135324478149,0.23999999463558197,1.4237850904464722
4,0.7181249856948853,0.0003000000142492354,0.6914250254631042,0.23999999463558197,1.6022582054138184
5,0.7731249928474426,9.000000136438757e-05,0.5649121999740601,0.23999999463558197,1.7214435338974
6,0.7831249833106995,9.000000136438757e-05,0.5368552207946777,0.23999999463558197,2.2097089290618896
7,0.8031250238418579,2.700000004551839e-05,0.4944562017917633,0.23999999463558197,3.2072200775146484
8,0.8162500262260437,2.700000004551839e-05,0.4651360809803009,0.23999999463558197,4.339292526245117
9,0.828125,8.099999831756577e-06,0.465256005525589,0.23999999463558197,5.48841667175293
