epoch,accuracy,loss,val_accuracy,val_loss
0,0.2617226541042328,2.175469160079956,0.26861703395843506,1.7647764682769775
1,0.2564017176628113,1.7473642826080322,0.26861703395843506,1.728702187538147
2,0.2683737874031067,1.7139484882354736,0.26861703395843506,1.6967898607254028
3,0.2683737874031067,1.6844772100448608,0.26861703395843506,1.668540596961975
4,0.2683737874031067,1.6582884788513184,0.26861703395843506,1.643442988395691
5,0.2683737874031067,1.634949803352356,0.26861703395843506,1.6210415363311768
6,0.2683737874031067,1.6140376329421997,0.26861703395843506,1.6009886264801025
7,0.2680412232875824,1.595580816268921,0.26861703395843506,1.5847992897033691
8,0.2683737874031067,1.5802408456802368,0.26861703395843506,1.5679124593734741
9,0.2683737874031067,1.5639971494674683,0.26861703395843506,1.5523090362548828
10,0.2613900899887085,1.5495778322219849,0.26861703395843506,1.5383952856063843
11,0.2683737874031067,1.5363761186599731,0.26861703395843506,1.526444435119629
12,0.2670435607433319,1.5261316299438477,0.26861703395843506,1.5167828798294067
13,0.2680412232875824,1.5592330694198608,0.26861703395843506,1.5127739906311035
14,0.25839707255363464,1.511599063873291,0.26861703395843506,1.5009490251541138
15,0.2683737874031067,1.5005797147750854,0.26861703395843506,1.4903860092163086
16,0.2683737874031067,1.4907256364822388,0.26861703395843506,1.480972409248352
17,0.2680412232875824,1.4825090169906616,0.26861703395843506,1.474312663078308
18,0.26970401406288147,1.5028462409973145,0.26861703395843506,1.4806594848632812
19,0.2683737874031067,1.4792406558990479,0.26861703395843506,1.4680109024047852
20,0.2683737874031067,1.4683831930160522,0.26861703395843506,1.458444595336914
21,0.2683737874031067,1.4597582817077637,0.26861703395843506,1.4515920877456665
22,0.2690389156341553,1.4664363861083984,0.26595744490623474,1.4492862224578857
23,0.2680412232875824,1.4584035873413086,0.26861703395843506,1.4490810632705688
24,0.268706351518631,1.4834226369857788,0.26861703395843506,1.4604164361953735
25,0.2683737874031067,1.4603782892227173,0.26861703395843506,1.44906485080719
26,0.2683737874031067,1.4499568939208984,0.26861703395843506,1.4401142597198486
