epoch,accuracy,loss,val_accuracy,val_loss
0,0.254073828458786,2.2054924964904785,0.26861703395843506,1.7594196796417236
1,0.268706351518631,1.7477024793624878,0.26861703395843506,1.7320340871810913
2,0.2683737874031067,1.7203004360198975,0.26861703395843506,1.705735206604004
3,0.2683737874031067,1.6959573030471802,0.26861703395843506,1.6811656951904297
4,0.2680412232875824,1.6726192235946655,0.26861703395843506,1.6581147909164429
5,0.26937147974967957,1.6508100032806396,0.271276593208313,1.6373581886291504
6,0.27003657817840576,1.6562902927398682,0.26861703395843506,1.6173373460769653
7,0.2683737874031067,1.61203134059906,0.26861703395843506,1.5988470315933228
8,0.2677086889743805,1.5937310457229614,0.26861703395843506,1.5813499689102173
9,0.2683737874031067,1.5766386985778809,0.26861703395843506,1.5641793012619019
10,0.2683737874031067,1.5604585409164429,0.26861703395843506,1.5484364032745361
11,0.2683737874031067,1.5459589958190918,0.26861703395843506,1.5346864461898804
12,0.26937147974967957,1.5326021909713745,0.26595744490623474,1.5225573778152466
13,0.2677086889743805,1.5241142511367798,0.26861703395843506,1.5134148597717285
14,0.2683737874031067,1.5134419202804565,0.26861703395843506,1.5025571584701538
15,0.2683737874031067,1.5019673109054565,0.26861703395843506,1.4914190769195557
16,0.2677086889743805,1.4933058023452759,0.26861703395843506,1.482481598854065
17,0.2683737874031067,1.4828952550888062,0.26861703395843506,1.4729825258255005
18,0.2683737874031067,1.4738900661468506,0.26861703395843506,1.464279294013977
19,0.2677086889743805,1.4818074703216553,0.26861703395843506,1.4620176553726196
20,0.2683737874031067,1.4630649089813232,0.26861703395843506,1.4533780813217163
21,0.2683737874031067,1.4549816846847534,0.26861703395843506,1.4458850622177124
22,0.2683737874031067,1.4494487047195435,0.26861703395843506,1.4454416036605835
23,0.2680412232875824,1.5064733028411865,0.26861703395843506,1.4561034440994263
24,0.2683737874031067,1.4565016031265259,0.26861703395843506,1.4458212852478027
25,0.2683737874031067,1.4478721618652344,0.26861703395843506,1.438791036605835
26,0.2683737874031067,1.4408327341079712,0.26861703395843506,1.4320013523101807
27,0.2683737874031067,1.4345215559005737,0.26861703395843506,1.426098108291626
28,0.2683737874031067,1.4290744066238403,0.26861703395843506,1.4209904670715332
29,0.2683737874031067,1.4242427349090576,0.26861703395843506,1.4163743257522583
30,0.2673761248588562,1.4304865598678589,0.26861703395843506,1.4224976301193237
31,0.26504823565483093,1.4424618482589722,0.26861703395843506,1.4252153635025024
32,0.2690389156341553,1.4261386394500732,0.26861703395843506,1.4165058135986328
33,0.26571333408355713,1.4192053079605103,0.26861703395843506,1.4108641147613525
34,0.2736947238445282,1.4142789840698242,0.26861703395843506,1.4065946340560913
35,0.27103424072265625,1.4104933738708496,0.26861703395843506,1.4031026363372803
36,0.27668774127960205,1.4072448015213013,0.26861703395843506,1.4001224040985107
37,0.2667109966278076,1.415568232536316,0.26861703395843506,1.4029465913772583
38,0.2723644971847534,1.407173752784729,0.26861703395843506,1.3997888565063477
39,0.27136680483818054,1.4065669775009155,0.26861703395843506,1.400104284286499
40,0.2667109966278076,1.4044102430343628,0.26861703395843506,1.397422432899475
41,0.2627203166484833,1.4019064903259277,0.26861703395843506,1.3950656652450562
42,0.26937147974967957,1.3997769355773926,0.26861703395843506,1.3931446075439453
43,0.2680412232875824,1.398007869720459,0.26861703395843506,1.3914501667022705
44,0.2667109966278076,1.4003708362579346,0.25797873735427856,1.4073781967163086
45,0.26405054330825806,1.4047287702560425,0.26595744490623474,1.3962599039077759
46,0.2673761248588562,1.4030709266662598,0.26861703395843506,1.396565318107605
47,0.2670435607433319,1.400301456451416,0.26861703395843506,1.3928635120391846
48,0.26571333408355713,1.397283911705017,0.26861703395843506,1.390384316444397
49,0.26970401406288147,1.395154356956482,0.26861703395843506,1.38848876953125
50,0.26538076996803284,1.3933924436569214,0.26861703395843506,1.3868677616119385
51,0.2683737874031067,1.3919614553451538,0.26861703395843506,1.3856263160705566
52,0.2683737874031067,1.3907281160354614,0.26861703395843506,1.384391188621521
53,0.2683737874031067,1.3895857334136963,0.26861703395843506,1.3833551406860352
54,0.2683737874031067,1.3886874914169312,0.26861703395843506,1.3824206590652466
55,0.2683737874031067,1.3878008127212524,0.26861703395843506,1.3816648721694946
56,0.2683737874031067,1.3870573043823242,0.26861703395843506,1.3810749053955078
57,0.2683737874031067,1.3863574266433716,0.26861703395843506,1.3803328275680542
58,0.2683737874031067,1.4074677228927612,0.26861703395843506,1.3932076692581177
59,0.2683737874031067,1.4550645351409912,0.2739361822605133,1.4075576066970825
60,0.2680412232875824,1.41123628616333,0.26861703395843506,1.4026323556900024
61,0.2683737874031067,1.4058929681777954,0.26861703395843506,1.3979994058609009
62,0.2683737874031067,1.4021073579788208,0.26861703395843506,1.394901990890503
63,0.2683737874031067,1.4002503156661987,0.26861703395843506,1.393957257270813
64,0.2683737874031067,1.3993494510650635,0.26861703395843506,1.3935517072677612
65,0.2683737874031067,1.39866304397583,0.26861703395843506,1.3924319744110107
66,0.2683737874031067,1.3975995779037476,0.26861703395843506,1.3913977146148682
67,0.2683737874031067,1.396639108657837,0.26861703395843506,1.390493631362915
