epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.42899900674819946,0.0010000000474974513,2.312774181365967,0.43882977962493896,2.7649922370910645
1,0.4785500466823578,0.0010000000474974513,2.1136980056762695,0.47074466943740845,2.0830397605895996
2,0.5157964825630188,0.0010000000474974513,1.9060920476913452,0.6382978558540344,1.6286635398864746
3,0.5580312609672546,0.0010000000474974513,1.747912883758545,0.6063829660415649,1.6497094631195068
4,0.6015962958335876,0.0010000000474974513,1.6299887895584106,0.5585106611251831,1.6310237646102905
5,0.6232125163078308,0.0010000000474974513,1.5133486986160278,0.5478723645210266,1.8903250694274902
6,0.6258729696273804,0.0010000000474974513,1.4594130516052246,0.5984042286872864,1.4652892351150513
7,0.6498171091079712,0.0010000000474974513,1.417877197265625,0.603723406791687,1.5540460348129272
8,0.6684402823448181,0.0010000000474974513,1.3719627857208252,0.7180851101875305,1.2529157400131226
9,0.6824077367782593,0.0010000000474974513,1.3412153720855713,0.6968085169792175,1.3388421535491943
10,0.6687728762626648,0.0010000000474974513,1.3397082090377808,0.5292553305625916,2.1533327102661133
11,0.6890588402748108,0.0010000000474974513,1.3008521795272827,0.646276593208313,1.3923264741897583
12,0.6867309808731079,0.0010000000474974513,1.3047455549240112,0.6223404407501221,1.4352014064788818
13,0.6953774690628052,0.0010000000474974513,1.303480625152588,0.7180851101875305,1.2093877792358398
14,0.7110076546669006,0.0010000000474974513,1.2305680513381958,0.5957446694374084,1.6216861009597778
15,0.7106751203536987,0.0010000000474974513,1.2416049242019653,0.6835106611251831,1.3584448099136353
16,0.7113401889801025,0.0010000000474974513,1.2700984477996826,0.5265957713127136,3.9675564765930176
17,0.723312258720398,0.0010000000474974513,1.2332587242126465,0.46010637283325195,2.7412567138671875
18,0.7316262125968933,0.0010000000474974513,1.218639612197876,0.6808510422706604,1.5222415924072266
19,0.757898211479187,0.0005000000237487257,1.104980230331421,0.8031914830207825,0.9401872754096985
20,0.7602261304855347,0.0005000000237487257,1.0377486944198608,0.686170220375061,1.1254181861877441
21,0.7615563869476318,0.0005000000237487257,0.9989495277404785,0.7021276354789734,1.2781085968017578
22,0.76488196849823,0.0005000000237487257,1.0081980228424072,0.6941489577293396,1.175184726715088
23,0.7748586535453796,0.0005000000237487257,0.9705143570899963,0.7632978558540344,1.0995827913284302
24,0.7758563160896301,0.0005000000237487257,0.9662509560585022,0.7446808218955994,1.0595500469207764
25,0.7815098166465759,0.0002500000118743628,0.9068631529808044,0.7819148898124695,0.8853427767753601
26,0.8007981181144714,0.0002500000118743628,0.8515757322311401,0.7845744490623474,0.9086806774139404
27,0.7991353273391724,0.0002500000118743628,0.8124896287918091,0.7473404407501221,1.03172767162323
28,0.8057864904403687,0.0002500000118743628,0.8028303384780884,0.7446808218955994,0.9567195177078247
29,0.8081144094467163,0.0002500000118743628,0.7881327867507935,0.7952127456665039,0.8466624617576599
30,0.8067841529846191,0.0002500000118743628,0.7678075432777405,0.8164893388748169,0.7724319696426392
31,0.8077818155288696,0.0002500000118743628,0.7860769629478455,0.8005319237709045,0.8031080365180969
32,0.7984702587127686,0.0002500000118743628,0.7918659448623657,0.7845744490623474,0.8694629073143005
33,0.8071167469024658,0.0002500000118743628,0.7736977934837341,0.7313829660415649,0.9190967679023743
34,0.8137678503990173,0.0002500000118743628,0.7778299450874329,0.7553191781044006,0.9617795944213867
35,0.8131027817726135,0.0002500000118743628,0.7705508470535278,0.7340425252914429,0.9513367414474487
36,0.8267375826835632,0.0001250000059371814,0.7208154201507568,0.7952127456665039,0.7911668419837952
37,0.8313934206962585,0.0001250000059371814,0.6989319324493408,0.7872340679168701,0.8512371778488159
38,0.832391083240509,0.0001250000059371814,0.6845431327819824,0.8005319237709045,0.7916775941848755
39,0.8393747806549072,0.0001250000059371814,0.6658869385719299,0.7978723645210266,0.767073929309845
40,0.8360491991043091,0.0001250000059371814,0.6567578911781311,0.7978723645210266,0.7853084206581116
