epoch,accuracy,loss,val_accuracy,val_loss
0,0.260392427444458,1.8409844636917114,0.24202127754688263,1.6678884029388428
1,0.25806450843811035,1.6108825206756592,0.2154255360364914,1.5572612285614014
2,0.2667109966278076,1.5330911874771118,0.21808511018753052,1.5069935321807861
3,0.2796807587146759,1.4914517402648926,0.28723403811454773,1.4730409383773804
4,0.26571333408355713,1.4665722846984863,0.27925533056259155,1.4515645503997803
5,0.2690389156341553,1.4440813064575195,0.2632978856563568,1.4454339742660522
6,0.2620552182197571,1.439343810081482,0.26861703395843506,1.4256666898727417
7,0.2537412643432617,1.4281117916107178,0.28723403811454773,1.4132249355316162
8,0.25174593925476074,1.4204504489898682,0.25797873735427856,1.4162685871124268
9,0.2743598222732544,1.4106935262680054,0.28723403811454773,1.3960598707199097
10,0.2680412232875824,1.4114205837249756,0.2952127754688263,1.3935497999191284
11,0.27635517716407776,1.4110161066055298,0.2632978856563568,1.4078987836837769
12,0.2667109966278076,1.3983436822891235,0.2632978856563568,1.386203408241272
13,0.2730295956134796,1.395861029624939,0.26861703395843506,1.3914580345153809
14,0.2733621597290039,1.3924256563186646,0.2632978856563568,1.3997902870178223
15,0.2663784623146057,1.3894456624984741,0.2632978856563568,1.6332465410232544
16,0.27169936895370483,1.391127109527588,0.2632978856563568,1.434026837348938
17,0.2803458571434021,1.3911468982696533,0.2632978856563568,1.4393446445465088
18,0.2756900489330292,1.391750454902649,0.2632978856563568,1.4090368747711182
19,0.2733621597290039,1.384007453918457,0.2632978856563568,1.3945293426513672
20,0.2796807587146759,1.3825595378875732,0.2632978856563568,1.4848488569259644
21,0.2670435607433319,1.3848539590835571,0.2632978856563568,1.400826334953308
22,0.2743598222732544,1.383272409439087,0.2978723347187042,1.3777523040771484
23,0.2723644971847534,1.3873800039291382,0.26861703395843506,1.385036826133728
24,0.2793481945991516,1.3825684785842896,0.2632978856563568,1.432008981704712
25,0.26937147974967957,1.3837684392929077,0.28723403811454773,1.384944200515747
26,0.27169936895370483,1.3837851285934448,0.2632978856563568,1.3946565389633179
27,0.2746923863887787,1.3825690746307373,0.22340425848960876,1.3830996751785278
28,0.2806784212589264,1.3791202306747437,0.2632978856563568,1.3994953632354736
29,0.27801796793937683,1.3799303770065308,0.2632978856563568,1.4031983613967896
30,0.275024950504303,1.3810073137283325,0.2632978856563568,1.4487358331680298
31,0.2790156304836273,1.3768198490142822,0.2632978856563568,2.079556703567505
32,0.2796807587146759,1.3794316053390503,0.2632978856563568,1.440811276435852
