epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.2787500023841858,9.999999747378752e-06,2.4040884971618652,0.2549999952316284,2.865928888320923
1,0.33687499165534973,9.999999747378752e-06,2.2928779125213623,0.2849999964237213,2.301159143447876
2,0.3474999964237213,9.999999747378752e-06,2.201995372772217,0.28999999165534973,2.3078773021698
3,0.3700000047683716,9.999999747378752e-06,2.179471731185913,0.29499998688697815,2.471769332885742
4,0.3956249952316284,9.999999747378752e-06,2.1013219356536865,0.3050000071525574,2.5062079429626465
5,0.38999998569488525,9.999999747378752e-06,2.1670429706573486,0.3050000071525574,2.4092938899993896
6,0.41312500834465027,9.999999747378752e-06,2.11586594581604,0.33000001311302185,2.4162299633026123
7,0.41187500953674316,4.999999873689376e-06,2.088921070098877,0.3400000035762787,2.5412209033966064
8,0.43437498807907104,4.999999873689376e-06,2.044459104537964,0.3400000035762787,2.411344051361084
9,0.40562498569488525,4.999999873689376e-06,2.093407154083252,0.3400000035762787,2.5265276432037354
10,0.4424999952316284,4.499999704421498e-06,2.0493433475494385,0.36500000953674316,2.220043897628784
11,0.43687498569488525,4.0499999158782884e-06,2.0285425186157227,0.3449999988079071,2.426931619644165
12,0.43187499046325684,3.6449998788157245e-06,2.052382469177246,0.36000001430511475,2.3679604530334473
13,0.4568749964237213,3.2804998681967845e-06,1.9901700019836426,0.35499998927116394,2.318187952041626
14,0.44624999165534973,2.9524499041144736e-06,2.017538547515869,0.36000001430511475,2.303422212600708
15,0.45500001311302185,2.6572049591777613e-06,2.0087099075317383,0.36500000953674316,2.354719638824463
16,0.4612500071525574,1.1957422429986764e-06,1.994138240814209,0.3700000047683716,2.3343305587768555
17,0.42750000953674316,1.0761680186988087e-06,2.032437562942505,0.375,2.3472378253936768
18,0.4556249976158142,9.68551262303663e-07,2.0002832412719727,0.36500000953674316,2.3542487621307373
19,0.46187499165534973,8.716961588106642e-07,1.9686082601547241,0.3799999952316284,2.3199689388275146
20,0.4506250023841858,7.845265486139397e-07,2.0037219524383545,0.3700000047683716,2.30108642578125
21,0.4256249964237213,7.0607387669952e-07,2.040898084640503,0.3449999988079071,2.467266082763672
22,0.45249998569488525,6.354665060825937e-07,2.0249221324920654,0.36500000953674316,2.325848340988159
23,0.4581249952316284,5.719198270526249e-07,1.9327669143676758,0.38499999046325684,2.2811098098754883
24,0.4568749964237213,5.147278443473624e-07,1.9641002416610718,0.3700000047683716,2.330207109451294
25,0.46187499165534973,4.632550485439424e-07,1.9686154127120972,0.375,2.298696517944336
26,0.46687498688697815,4.1692953800520627e-07,1.9671103954315186,0.3799999952316284,2.2755630016326904
27,0.44749999046325684,3.752365955733694e-07,2.032236099243164,0.36000001430511475,2.4011871814727783
28,0.45375001430511475,3.3771294738471624e-07,1.9827908277511597,0.3700000047683716,2.3161001205444336
29,0.44624999165534973,3.0394164696190273e-07,1.9854680299758911,0.36500000953674316,2.3220767974853516
30,0.45625001192092896,2.735474708970287e-07,1.9920272827148438,0.3799999952316284,2.3030333518981934
31,0.46812498569488525,2.4619271243864205e-07,1.9602208137512207,0.3700000047683716,2.297264575958252
32,0.43937501311302185,2.2157344403694879e-07,1.9766888618469238,0.3799999952316284,2.270643949508667
33,0.4762499928474426,1.9941609252782655e-07,1.9445666074752808,0.3799999952316284,2.300347089767456
34,0.4593749940395355,1.794744832750439e-07,1.996274471282959,0.38499999046325684,2.2562506198883057
35,0.46812498569488525,1.615270406318814e-07,1.980910062789917,0.38499999046325684,2.280834913253784
36,0.4493750035762787,1.453743436741206e-07,2.0230867862701416,0.38499999046325684,2.259298324584961
37,0.4437499940395355,1.3083690930670855e-07,2.016484022140503,0.375,2.291792631149292
38,0.45375001430511475,1.1775321695495222e-07,1.9873192310333252,0.38499999046325684,2.2606289386749268
39,0.4449999928474426,1.0597789668054247e-07,1.9819813966751099,0.4000000059604645,2.2312088012695312
40,0.4518750011920929,9.538010914411643e-08,1.9667621850967407,0.3799999952316284,2.3220508098602295
41,0.4612500071525574,8.584209609807658e-08,1.9815524816513062,0.38499999046325684,2.2639000415802
42,0.4449999928474426,7.725788719881166e-08,2.028752088546753,0.375,2.2758419513702393
43,0.4699999988079071,6.953209918947323e-08,1.9827699661254883,0.38499999046325684,2.240403413772583
44,0.45124998688697815,6.257889140215411e-08,1.9866371154785156,0.3799999952316284,2.3820443153381348
45,0.44437500834465027,5.632100297248144e-08,2.022001266479492,0.3799999952316284,2.293640613555908
46,0.45625001192092896,5.06889037410474e-08,1.9926044940948486,0.3799999952316284,2.2893857955932617
47,0.4412499964237213,4.562001265639992e-08,1.9954633712768555,0.375,2.32692813873291
48,0.4506250023841858,4.1058012101302666e-08,2.017880439758301,0.38999998569488525,2.219623565673828
49,0.4506250023841858,3.69522119569865e-08,1.990249514579773,0.38499999046325684,2.292228937149048
