epoch,accuracy,loss,val_accuracy,val_loss
0,0.2627203166484833,2.028201103210449,0.26861703395843506,1.7983729839324951
1,0.27169936895370483,1.797245740890503,0.26861703395843506,1.7904088497161865
2,0.2680412232875824,1.7900649309158325,0.26861703395843506,1.7840917110443115
3,0.2683737874031067,1.7813442945480347,0.26861703395843506,1.7780228853225708
4,0.2677086889743805,1.7752184867858887,0.26861703395843506,1.7718240022659302
5,0.2683737874031067,1.7691574096679688,0.26861703395843506,1.7655235528945923
6,0.2683737874031067,1.7640100717544556,0.26861703395843506,1.7592463493347168
7,0.2683737874031067,1.7567261457443237,0.26861703395843506,1.752871036529541
8,0.2683737874031067,1.750386357307434,0.26861703395843506,1.74642014503479
9,0.2683737874031067,1.7439953088760376,0.26861703395843506,1.7399845123291016
10,0.2680412232875824,1.7382533550262451,0.26861703395843506,1.733639121055603
11,0.2683737874031067,1.731398582458496,0.26861703395843506,1.7272800207138062
12,0.2683737874031067,1.7251118421554565,0.26861703395843506,1.7208750247955322
13,0.2683737874031067,1.7187420129776,0.26861703395843506,1.7144697904586792
14,0.2683737874031067,1.7145931720733643,0.26861703395843506,1.7083399295806885
15,0.268706351518631,1.706247091293335,0.26861703395843506,1.7022180557250977
16,0.2683737874031067,1.7006642818450928,0.26861703395843506,1.6961312294006348
17,0.2683737874031067,1.6946990489959717,0.26861703395843506,1.6901190280914307
18,0.2683737874031067,1.6888043880462646,0.26861703395843506,1.6841353178024292
19,0.268706351518631,1.683812141418457,0.26861703395843506,1.6783496141433716
20,0.2683737874031067,1.6774160861968994,0.26861703395843506,1.6725819110870361
21,0.2683737874031067,1.6717746257781982,0.26861703395843506,1.6669045686721802
22,0.2683737874031067,1.667233943939209,0.26861703395843506,1.6616489887237549
23,0.2683737874031067,1.6611777544021606,0.26861703395843506,1.6562793254852295
24,0.2683737874031067,1.655913233757019,0.26861703395843506,1.6509798765182495
25,0.2683737874031067,1.6507160663604736,0.26861703395843506,1.6457550525665283
26,0.2683737874031067,1.6457818746566772,0.26861703395843506,1.6406792402267456
27,0.2683737874031067,1.6405657529830933,0.26861703395843506,1.6356370449066162
28,0.2683737874031067,1.635586142539978,0.26861703395843506,1.6306095123291016
29,0.2683737874031067,1.630681037902832,0.26861703395843506,1.6256802082061768
30,0.2683737874031067,1.6261465549468994,0.26861703395843506,1.6209112405776978
31,0.2683737874031067,1.6234161853790283,0.26861703395843506,1.6161421537399292
32,0.268706351518631,1.6163674592971802,0.26861703395843506,1.6116957664489746
33,0.2683737874031067,1.6121925115585327,0.26861703395843506,1.607021450996399
34,0.2683737874031067,1.6076338291168213,0.26861703395843506,1.6024619340896606
35,0.2677086889743805,1.6077333688735962,0.2819148898124695,1.8017103672027588
36,0.2680412232875824,1.6009001731872559,0.26861703395843506,1.5946106910705566
37,0.2683737874031067,1.5950844287872314,0.26861703395843506,1.5902588367462158
38,0.2683737874031067,1.5917025804519653,0.26861703395843506,1.5863630771636963
39,0.2670435607433319,1.5873422622680664,0.26861703395843506,1.5824774503707886
40,0.2683737874031067,1.5833238363265991,0.26861703395843506,1.5785356760025024
41,0.2683737874031067,1.5794413089752197,0.26861703395843506,1.574628472328186
42,0.2680412232875824,1.576176643371582,0.26861703395843506,1.7248505353927612
43,0.26571333408355713,1.5838170051574707,0.26861703395843506,1.5677390098571777
44,0.2690389156341553,1.5725481510162354,0.26861703395843506,1.562252163887024
45,0.2683737874031067,1.5655086040496826,0.26861703395843506,1.5607340335845947
46,0.2683737874031067,1.5632532835006714,0.271276593208313,1.5566728115081787
47,0.2683737874031067,1.5586637258529663,0.271276593208313,1.5536866188049316
48,0.2683737874031067,1.5551460981369019,0.26861703395843506,1.5501861572265625
49,0.2683737874031067,1.5516482591629028,0.26861703395843506,1.5466583967208862
50,0.2683737874031067,1.548203945159912,0.26861703395843506,1.5431196689605713
51,0.2683737874031067,1.5448029041290283,0.26861703395843506,1.5396379232406616
52,0.2683737874031067,1.5414572954177856,0.26861703395843506,1.5361618995666504
53,0.2683737874031067,1.5396324396133423,0.26861703395843506,1.5332112312316895
54,0.2683737874031067,1.5353392362594604,0.26861703395843506,1.5299333333969116
55,0.2683737874031067,1.532244086265564,0.26861703395843506,1.5269278287887573
56,0.2667109966278076,1.530150294303894,0.26595744490623474,1.5258677005767822
57,0.2683737874031067,1.526183843612671,0.26595744490623474,1.5224475860595703
58,0.2680412232875824,1.5231209993362427,0.26595744490623474,1.5196393728256226
59,0.2683737874031067,1.5201607942581177,0.26595744490623474,1.5165494680404663
60,0.2683737874031067,1.5173542499542236,0.26595744490623474,1.5130417346954346
61,0.268706351518631,1.5141679048538208,0.30053192377090454,1.6322747468948364
62,0.268706351518631,1.5159062147140503,0.25797873735427856,1.6307566165924072
63,0.268706351518631,1.5091211795806885,0.25531914830207825,1.6151050329208374
64,0.268706351518631,1.5070130825042725,0.2632978856563568,1.5115479230880737
65,0.2683737874031067,1.5039364099502563,0.26595744490623474,1.4999613761901855
66,0.2683737874031067,1.5012508630752563,0.26595744490623474,1.4975311756134033
67,0.268706351518631,1.4987691640853882,0.26595744490623474,1.495111346244812
68,0.2673761248588562,1.49640953540802,0.31382977962493896,1.8620822429656982
69,0.2683737874031067,1.4941190481185913,0.2632978856563568,1.5787137746810913
70,0.2683737874031067,1.4919874668121338,0.25531914830207825,1.5359129905700684
71,0.2683737874031067,1.489333152770996,0.2526595890522003,1.5332213640213013
72,0.2677086889743805,1.4896589517593384,0.26861703395843506,1.4820687770843506
73,0.2683737874031067,1.485525369644165,0.26861703395843506,1.4798414707183838
74,0.2683737874031067,1.4931156635284424,0.26861703395843506,1.47763192653656
75,0.2683737874031067,1.4809019565582275,0.26861703395843506,1.4756730794906616
76,0.2683737874031067,1.4787858724594116,0.26861703395843506,1.4734541177749634
77,0.2683737874031067,1.4765297174453735,0.26861703395843506,1.4711666107177734
78,0.2683737874031067,1.474291443824768,0.26861703395843506,1.4689165353775024
79,0.2680412232875824,1.4723198413848877,0.26861703395843506,1.4669060707092285
80,0.2663784623146057,1.4704228639602661,0.26861703395843506,1.4648481607437134
81,0.2683737874031067,1.468122124671936,0.26861703395843506,1.4627211093902588
82,0.2683737874031067,1.466947078704834,0.26861703395843506,1.460806965827942
83,0.2683737874031067,1.4642914533615112,0.26861703395843506,1.4546382427215576
84,0.27103424072265625,1.4585862159729004,0.2632978856563568,6.771190166473389
85,0.268706351518631,1.4777565002441406,0.26861703395843506,1.4553245306015015
86,0.2683737874031067,1.458844780921936,0.26861703395843506,1.4534558057785034
87,0.2683737874031067,1.4569799900054932,0.26861703395843506,1.4515138864517212
88,0.2683737874031067,1.4550833702087402,0.26861703395843506,1.4496198892593384
89,0.2680412232875824,1.4533424377441406,0.26861703395843506,1.4478801488876343
90,0.2680412232875824,1.4562243223190308,0.26861703395843506,1.4465312957763672
91,0.2683737874031067,1.450215458869934,0.26861703395843506,1.4447287321090698
92,0.2683737874031067,1.4484246969223022,0.26861703395843506,1.4429277181625366
93,0.2683737874031067,1.4466594457626343,0.26861703395843506,1.441165804862976
94,0.2683737874031067,1.4460526704788208,0.26861703395843506,1.439566731452942
95,0.2683737874031067,1.443397045135498,0.26861703395843506,1.437893033027649
96,0.26571333408355713,1.4420031309127808,0.26861703395843506,1.4365310668945312
97,0.2683737874031067,1.440427303314209,0.26861703395843506,1.4349185228347778
98,0.2683737874031067,1.4388116598129272,0.26861703395843506,1.4332948923110962
99,0.2683737874031067,1.4372302293777466,0.26861703395843506,1.4317110776901245
