epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.3918749988079071,0.0010000000474974513,4.211630344390869,0.24500000476837158,3.8407046794891357
1,0.46312499046325684,0.0010000000474974513,3.487546682357788,0.24500000476837158,3.380214214324951
2,0.4768750071525574,0.0010000000474974513,2.974665641784668,0.24500000476837158,3.160250186920166
3,0.4925000071525574,0.0010000000474974513,2.496419906616211,0.24500000476837158,2.9725756645202637
4,0.49437499046325684,0.0010000000474974513,2.244988441467285,0.24500000476837158,2.9129562377929688
5,0.49000000953674316,0.0010000000474974513,2.01558780670166,0.24500000476837158,2.740743637084961
6,0.5062500238418579,0.0010000000474974513,1.8357075452804565,0.24500000476837158,2.7288665771484375
7,0.49812498688697815,0.0010000000474974513,1.721354365348816,0.25,2.750866651535034
8,0.5199999809265137,0.0010000000474974513,1.591746211051941,0.25,3.212306022644043
9,0.5199999809265137,0.0010000000474974513,1.5126162767410278,0.25,11.294276237487793
10,0.5331249833106995,0.0010000000474974513,1.4112708568572998,0.25,27.33115005493164
11,0.5475000143051147,0.0010000000474974513,1.3363046646118164,0.25,24.22918128967285
12,0.5818750262260437,0.0005000000237487257,1.2607923746109009,0.25,15.7794828414917
13,0.5893750190734863,0.0005000000237487257,1.1978695392608643,0.24500000476837158,12.438133239746094
14,0.596875011920929,0.0005000000237487257,1.1903592348098755,0.24500000476837158,18.2220516204834
15,0.6268749833106995,0.0005000000237487257,1.1328779458999634,0.25999999046325684,18.754146575927734
16,0.6150000095367432,0.0005000000237487257,1.1080524921417236,0.25,11.309688568115234
0,0.42375001311302185,0.0010000000474974513,4.206890106201172,0.19499999284744263,3.8716063499450684
1,0.4424999952316284,0.0010000000474974513,3.497257709503174,0.19499999284744263,3.3595588207244873
2,0.47562500834465027,0.0010000000474974513,2.942033052444458,0.3050000071525574,3.0036165714263916
3,0.48875001072883606,0.0010000000474974513,2.5016531944274902,0.3050000071525574,2.9440724849700928
4,0.48750001192092896,0.0010000000474974513,2.2094061374664307,0.3050000071525574,2.849342107772827
5,0.5074999928474426,0.0010000000474974513,1.9311087131500244,0.3050000071525574,2.8156955242156982
6,0.5137500166893005,0.0010000000474974513,1.789060115814209,0.27000001072883606,3.0563180446624756
7,0.5299999713897705,0.0010000000474974513,1.6339912414550781,0.27000001072883606,2.7015678882598877
8,0.5162500143051147,0.0010000000474974513,1.5528151988983154,0.23000000417232513,5.572523593902588
9,0.5425000190734863,0.0010000000474974513,1.4598463773727417,0.23000000417232513,13.659024238586426
10,0.5481250286102295,0.0010000000474974513,1.3768415451049805,0.27000001072883606,8.053247451782227
11,0.5512499809265137,0.0010000000474974513,1.35274338722229,0.23000000417232513,164.1569366455078
12,0.5212500095367432,0.0010000000474974513,1.3758940696716309,0.23000000417232513,133.57020568847656
